position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
TECNICO ADMINISTRATIVO II,MUNICIPALIDAD DISTRITAL DE SAYAN,LIMA - SAYAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,800.00",16/10/2024,29/10/2024,a384957e-1668-4caf-af75-f7e0c73393b0
TECNICO ADMINISTRATIVO I,MUNICIPALIDAD DISTRITAL DE SAYAN,LIMA - SAYAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,800.00",16/10/2024,29/10/2024,4e77a89e-a01c-45fb-9990-30e0947fc02f
POLICIA MUNICIPAL,MUNICIPALIDAD DISTRITAL DE SAYAN,LIMA - SAYAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,2,"S/. 1,600.00",16/10/2024,29/10/2024,a853aa0a-2e5d-4123-a903-9d5708671e90
ESPECIALISTA PARA EL PROGRAMA VASO DE LECHE Y PROGRAMAS ALIMENTARIO,MUNICIPALIDAD DISTRITAL DE SAYAN,LIMA - SAYAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,800.00",16/10/2024,29/10/2024,f3ab3daa-f46b-4b72-b0e6-67e4f7391ec6
"ESPECIALISTA (ABOGADO) PARA LA DEFENSORÍA MUNICIPAL DE LA NIÑA, NIÑO Y ADOLSCENTE (DEMUNA)",MUNICIPALIDAD DISTRITAL DE SAYAN,LIMA - SAYAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,800.00",16/10/2024,29/10/2024,e8b7604d-e3b7-45c1-892f-6c6e73d379cf
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE SAYAN,LIMA - SAYAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,000.00",16/10/2024,29/10/2024,ad1e2396-b0a4-440d-b342-1aaf8676ed70
TÉCNICO ADMINISTRATIVO PARA EL CENTRO INTEGRAL DE ATENCIÓN DEL ADULTO MAYOR,MUNICIPALIDAD DISTRITAL DE SAYAN,LIMA - SAYAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,800.00",16/10/2024,29/10/2024,b324ddb1-9a61-4239-9bbd-c9c5b940ff58
TECNICO ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE SAYAN,LIMA - SAYAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,800.00",16/10/2024,29/10/2024,921d7b6f-7fd8-4baa-8041-28b72073adb4
OPERADOR DE SEGURIDAD,MUNICIPALIDAD DISTRITAL DE SAYAN,LIMA - SAYAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,500.00",16/10/2024,29/10/2024,15573276-7a68-49e0-b76d-d9585c26fadd
FISCALIZADORES MUNICIPALES,MUNICIPALIDAD DISTRITAL DE SAYAN,LIMA - SAYAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,5,"S/. 1,600.00",16/10/2024,29/10/2024,5ed23f5e-f37a-48f9-ab9f-c1b771f896bb
ESPECIALISTA EN TURISMO,MUNICIPALIDAD DISTRITAL DE SAYAN,LIMA - SAYAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,800.00",16/10/2024,29/10/2024,a041d60b-10e3-4464-82db-63e005d61464
ESPECIALISTA PARA LA UNIDAD LOCAL DE EMPADRONAMIENTO,MUNICIPALIDAD DISTRITAL DE SAYAN,LIMA - SAYAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,800.00",16/10/2024,29/10/2024,8f7d071c-ad4b-47a6-8d60-95376d513e4d
ESPECIALISTA LEGAL,MUNICIPALIDAD DISTRITAL DE SAYAN,LIMA - SAYAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,800.00",16/10/2024,29/10/2024,f8d8a3a1-4234-4e2d-8ab6-bd73131a5948
ESPECIALISTA LEGAL,MUNICIPALIDAD DISTRITAL DE SAYAN,LIMA - SAYAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,800.00",16/10/2024,29/10/2024,e10dd297-1fe5-463d-bd3f-aee6e7d1a48a
ESPECIALISTA EN ASISTENCIA TECNICA LOCAL EN LIMA PROVINCIAS II,"CENTRO NACIONAL DE ESTIMACION, PREVENCION Y REDUCCION DEL RIESGO DE DESASTRES (CENEPRED)",LIMA - CHILCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-104,1,"S/. 7,000.00",16/10/2024,29/10/2024,d57300f3-c3bb-4586-9f7a-a4cb0916043c
PROFESIONAL I,ACADEMIA DE LA MAGISTRATURA,LIMA - LIMA,728-008,1,"S/. 4,000.00",16/10/2024,29/10/2024,8de2bb12-e4f9-476a-a667-481b04ea687e
PROFESIONAL DE LA SALUD,MINISTERIO DE SALUD,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-168,1,"S/. 5,000.00",16/10/2024,29/10/2024,1e341e7c-2983-498d-bae4-e806806945a4
ESPECIALISTA EN RIESGO DE DESASTRES,PRESIDENCIA DEL CONSEJO DE MINISTROS,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-253,2,"S/. 8,000.00",16/10/2024,29/10/2024,dbb8ded4-6cf6-4076-af7a-01afb546e6d7
ESPECIALISTA EN INVESTIGACIÓN,"SISTEMA NACIONAL DE EVALUACION, ACREDITACION Y CERTIFICACION DE LA CALIDAD EDUCATIVA",LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-57,1,"S/. 7,000.00",16/10/2024,29/10/2024,65c1b670-e282-4b9f-927d-cfd6bdfb45a8
ESPECIALISTA LEGAL,PRESIDENCIA DEL CONSEJO DE MINISTROS,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-254,1,"S/. 10,000.00",16/10/2024,29/10/2024,3f527670-bd3b-47f5-b34c-4f4d9776c860
ESPECIALISTA LEGAL DE SALA SUPREMA,PODER JUDICIAL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-182,1,"S/. 6,010.00",16/10/2024,29/10/2024,0e476bfd-54a3-4ec2-a13c-b5e134de024b
ESPECIALISTA EN PROMOCIÓN Y DIFUSIÓN,INSTITUTO PERUANO DEL DEPORTE,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-030,1,"S/. 4,000.00",16/10/2024,29/10/2024,b6f1c2b9-31ab-43ac-a70f-0540d198ceed
ESPECIALISTA EN MODERNIZACION,ACADEMIA DE LA MAGISTRATURA,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-010,1,"S/. 5,000.00",16/10/2024,29/10/2024,7fc54aab-05f5-4bfd-8d1d-d0bab6c817da
ESPECIALISTA EN COMUNICACIONES,PODER JUDICIAL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-185,1,"S/. 6,000.00",16/10/2024,29/10/2024,dfcfcc5b-b5d9-4449-9443-7b9560112440
AUXILIAR DE VIGILANCIA Y CONTROL,PODER JUDICIAL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-184,1,"S/. 1,950.00",16/10/2024,29/10/2024,1dfeaa99-ddeb-4a42-bf72-ffd86cbf3597
ASISTENTE,ACADEMIA DE LA MAGISTRATURA,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-010,1,"S/. 3,500.00",16/10/2024,29/10/2024,7828f1fa-6496-4caf-b70c-75473393c5f9
ANALISTA II EN SEGURIDAD DEPORTIVA,INSTITUTO PERUANO DEL DEPORTE,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-029,1,"S/. 4,000.00",16/10/2024,29/10/2024,4f5b89bf-c5b1-4f00-81ea-1c6738ce3572
ANALISTA EN CONTRATACIONES Y ADQUISICIONES,PODER JUDICIAL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-185,1,"S/. 5,800.00",16/10/2024,29/10/2024,260b83ae-193f-44a1-9fb9-6634405832c8
ASISTENCIA JURISDICCIONAL EN SALA SUPREMA,PODER JUDICIAL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-179,1,"S/. 3,372.00",16/10/2024,29/10/2024,62798cb7-40d9-4507-9ef8-09e272b9a84b
SECRETARIA,ACADEMIA DE LA MAGISTRATURA,LIMA - LIMA,D.LEG 1057 - INDETERMINADO-010,1,"S/. 2,614.19",16/10/2024,29/10/2024,1d88b3ea-771d-4743-b742-e7133b1cecf3
PROGRAMADOR WEB,ACADEMIA DE LA MAGISTRATURA,LIMA - LIMA,D.LEG 1057 - INDETERMINADO-010,1,"S/. 4,114.19",16/10/2024,29/10/2024,16f3730d-381c-4565-8d02-0f0f3490f850
ESPECIALISTA EN PROCESAMIENTO DE INFORMACIÓN,ACADEMIA DE LA MAGISTRATURA,LIMA - LIMA,D.LEG 1057 - INDETERMINADO-010,1,"S/. 4,614.19",16/10/2024,29/10/2024,2c803576-31b8-4094-adb6-f5b98d2ba173
TECNICO EN TERAPIA II,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,700.00",16/10/2024,29/10/2024,56f38770-e352-4679-bdd2-c3dfb3cfe95a
SUPERVISOR(A) GENERAL -CENTRAL DE EMERGENCIA Y CÁMARAS DE VIDEO VIGILANCIA,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 3,000.00",16/10/2024,29/10/2024,d4c9df50-20b4-4c72-9107-7d30de500410
SUPERVISOR(A) DE OPERACIONES DE FISCALIZACIÓN,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 2,000.00",16/10/2024,29/10/2024,dda5bd31-3e86-4de2-a47b-7270380f491f
SERENO(A),MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,5,"S/. 1,500.00",16/10/2024,29/10/2024,7f34e7e1-589a-42bb-a8d5-66ff22dab179
SECRETARIA,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,500.00",16/10/2024,29/10/2024,e764a830-98e5-4353-8684-28fe925bf767
SECRETARIA,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,200.00",16/10/2024,29/10/2024,8b4201b9-633c-441a-b77c-5e3c71605295
RESPONSABLE DE  DEMUNA DE SALAMANCA,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,500.00",16/10/2024,29/10/2024,147b8d52-e316-4fe9-bb5b-1195e0bfa573
RESGUARDO INTERNO,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,2,"S/. 1,050.00",16/10/2024,29/10/2024,971f5d8c-4695-4b13-a2e9-998f390467f4
PODADOR DE AREAS VERDES,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,3,"S/. 1,300.00",16/10/2024,29/10/2024,9548a782-b569-4641-9220-d576793e27c8
OPERADOR TRIBUTARIO II,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 2,300.00",16/10/2024,29/10/2024,ce54405e-f48a-4872-b4ba-59a534ab42d0
OPERADOR DE CAMARA DE VIDEO VIGILANCIA,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 1,500.00",16/10/2024,29/10/2024,fc174656-b837-4322-8e30-5730575457c3
NOTIFICADOR,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 1,500.00",16/10/2024,29/10/2024,b01cdf78-a110-4bd3-8dd6-d4c242340abe
NOTIFICADOR,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,100.00",16/10/2024,29/10/2024,7593790f-cd36-4369-9674-239b8f0c416e
MOTORIZADO LINEAL,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,13,"S/. 1,600.00",16/10/2024,29/10/2024,11ba8682-ca0b-4369-a835-8bca0d18d1cd
LIMPIEZA INTERNA,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,025.00",16/10/2024,29/10/2024,3eef6f6f-9465-407f-a20c-132c4dfcaf84
JARDINERO,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 1,025.00",16/10/2024,29/10/2024,7d586634-2c57-49f4-9723-31228b5c2bd8
JARDINERO,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,025.00",16/10/2024,29/10/2024,7f932713-8b31-4325-9808-4711b6597a5a
INSPECTOR(A) MUNICIPAL DE TRANSPORTE,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,14,"S/. 1,500.00",16/10/2024,29/10/2024,f1ce01de-62ba-41f3-a10b-31d125cc6be7
INSPECTOR MUNICIPAL,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,5,"S/. 1,500.00",16/10/2024,29/10/2024,185b1a20-fb1a-4881-a99a-1935d42712d6
INSPECTOR DE COMERCIO INFORMAL,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,16,"S/. 1,500.00",16/10/2024,29/10/2024,9eeb378b-7e86-4315-9756-4ad1b5e8899d
GESTOR DEPORTIVO III,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,500.00",16/10/2024,29/10/2024,d895ed54-e10e-4613-8d18-d20498252671
ESPECIALISTA LEGAL,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 3,500.00",16/10/2024,29/10/2024,7caf864a-f246-482f-87f2-4f39f7ff50ba
ESPECIALISTA LEGAL,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 3,500.00",16/10/2024,29/10/2024,eed4a3b0-a239-47b3-a6ff-a2c1d8e8a0ae
ESPECIALISTA AMBIENTAL,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,800.00",16/10/2024,29/10/2024,223d5ed7-184f-423f-b93e-d9a032aa057f
DOCENTE COMPUTACION,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,200.00",16/10/2024,29/10/2024,31e2406f-0951-4e1b-b0ea-56a07d6c4288
COORDINADOR,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,500.00",16/10/2024,29/10/2024,a678c008-9800-4cbd-b7c8-cb453c1be857
CHOFER,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 1,700.00",16/10/2024,29/10/2024,8531c611-ca93-491c-a2eb-c0d89e97194a
CHOFER,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,2,"S/. 1,700.00",16/10/2024,29/10/2024,355fe3cc-a330-4c97-8861-525f516148e1
CHOFER,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,550.00",16/10/2024,29/10/2024,69a43ce9-85a8-44c0-86e1-81bcaa880367
CAJERO(A),MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 1,500.00",16/10/2024,29/10/2024,1e6e5792-a6e9-4989-bd8f-bd218bc9d709
AYUDANTE DE RECOLECCIÓN,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,8,"S/. 1,400.00",16/10/2024,29/10/2024,7fb1fbf8-ee2f-4925-a431-51c460f11311
AYUDANTE DE RECOLECCIÓN,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 1,400.00",16/10/2024,29/10/2024,a307879a-a450-4e74-83fb-d6ffd0213db3
AYUDANTE DE LIMPIEZA PÚBLICA,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,2,"S/. 1,200.00",16/10/2024,29/10/2024,c453eba8-08ce-4714-9a1a-2ff2ef217aa8
AYUDANTE DE AREAS VERDES,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,3,"S/. 1,150.00",16/10/2024,29/10/2024,b4581179-75d3-475b-aef8-53dd7fe59674
ASISTENTE LEGAL,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,000.00",16/10/2024,29/10/2024,e86cbedf-5f95-4cbc-993c-b30b9a7ba60e
ASISTENTE DE GESTIÓN ADMINISTRATIVO CAS Y BASE DE DATOS,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,200.00",16/10/2024,29/10/2024,22da2be5-9013-45a4-9fd4-6a87ff6b8e90
ASISTENTE CONTABLE III,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,800.00",16/10/2024,29/10/2024,0c23a530-d9d6-4c73-ba8d-8d74250b1b36
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,000.00",16/10/2024,29/10/2024,11764f21-e86b-4863-8d94-f39ee0cca729
ASESOR DE SEGURIDAD Y SALUD EN EL TRABAJO,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 3,500.00",16/10/2024,29/10/2024,12e7159e-e4e8-4624-951a-b8391c6b0fc2
APOYO ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,300.00",16/10/2024,29/10/2024,0df3674c-5800-4325-9085-e493c36eb2b0
APOYO  EN ATENCION EN MODULO,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,200.00",16/10/2024,29/10/2024,743cd71a-9263-4c37-a063-837c935c1db7
ANALISTA  LEGAL,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 3,500.00",16/10/2024,29/10/2024,b1355de1-bbf4-4fd5-938b-fc0bae6436d0
ESPECIALISTA LEGAL,MUNICIPALIDAD DISTRITAL DE ATE,LIMA - ATE,D.LEG 1057 - INDETERMINADO-008,1,"S/. 4,000.00",16/10/2024,29/10/2024,c85f55dd-795f-49ff-9007-01de6d21d83e
OFICINISTA,UNIDAD DE GESTION EDUCATIVA LOCAL 04,LIMA - COMAS,276-45,1,"S/. 1,848.00",16/10/2024,29/10/2024,6de2abb8-34ba-4dd4-ae30-87b68bdb285d
ESPECIALISTA EN ANÁLISIS FUNCIONAL DEL SEACE,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO - OSCE,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-252,1,"S/. 10,000.00",16/10/2024,29/10/2024,013a0f1a-62e3-44fd-bce4-58b8fd3e1ca8
ESPECIALISTA EN EQUIPAMIENTO,AUTORIDAD NACIONAL DE INFRAESTRUCTURA,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-482,1,"S/. 11,000.00",16/10/2024,29/10/2024,eb2b0280-7637-4107-9a6e-d77265c68a06
ASISTENTE EN TESORERIA,"UNIDAD EJECUTORA 001631: ""GESTIÓN DE PROYECTOS SECTORIALES""",LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,614.19",15/10/2024,28/10/2024,2bd21cf5-d42c-4492-8901-ce6cc49ed8cc
ESPECIALISTA II EN ORGANIZACIÓN DE EVENTOS DEPORTIVOS Y NO DEPORTIVOS,PROYECTO ESPECIAL LEGADO,LIMA - SAN LUIS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-045,1,"S/. 10,000.00",15/10/2024,28/10/2024,4611c703-f70d-4e87-a41a-c494d8c76471
COORDINADOR EN LA GESTIÓN CONTABLE Y FINANCIERA,PROYECTO ESPECIAL LEGADO,LIMA - SAN LUIS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-046,1,"S/. 13,000.00",15/10/2024,28/10/2024,72fe44c1-0b72-43b3-9463-c21e4098d2aa
EJECUTIVO I– COORDINADOR DE LA OFICINA DE PROYECTOS DE TECNOLOGÍA,PROYECTO ESPECIAL LEGADO,LIMA - SAN LUIS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-044,1,"S/. 12,000.00",15/10/2024,28/10/2024,fbf66094-f91f-4e93-b123-5a70bd92a9d1
EJECUTIVO I – TELECOMUNICACIONES E INFRAESTRUCTURA DE RED,PROYECTO ESPECIAL LEGADO,LIMA - SAN LUIS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-043,1,"S/. 12,000.00",15/10/2024,28/10/2024,64b9e6ee-4723-4a39-9b59-b3bb233d8f18
PERSONAL DE ATENCION PERMANENTE (01),C.N.DE INTEGR.D.L.PERS.CON DISC.-CONADIS,LIMA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-052,1,"S/. 2,000.00",15/10/2024,28/10/2024,0bfa6fe9-1e9c-4d9e-ae54-cb8d74d87ac7
ESPECIALISTA TÉCNICO EN REGISTRO Y RECONOCIMIENTO DE GRADOS Y TÍTULOS E INFORMACIÓN UNIVERSITARIA,SUPERINTENDENCIA NACIONAL DE EDUCACION SUPERIOR UNIVERSITARIA (SUNEDU),LIMA - SANTIAGO DE SURCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-084,1,"S/. 8,058.21",15/10/2024,28/10/2024,d63d124e-d9c8-4a2d-bb60-aa7d479cd31f
ESPECIALISTA NORMATIVO DE GRADOS Y TÍTULOS Y EN FISCALIZACIÓN POSTERIOR,SUPERINTENDENCIA NACIONAL DE EDUCACION SUPERIOR UNIVERSITARIA (SUNEDU),LIMA - SANTIAGO DE SURCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-087,1,"S/. 10,276.07",15/10/2024,28/10/2024,e57c4cdb-eba2-4a44-ab49-9942ce46b1d3
ESPECIALISTA EN SERVICIOS GENERALES,SUPERINTENDENCIA NACIONAL DE EDUCACION SUPERIOR UNIVERSITARIA (SUNEDU),LIMA - SANTIAGO DE SURCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-078,1,"S/. 10,276.07",15/10/2024,28/10/2024,829de90b-4f46-436d-a0a6-100628d4c1a0
ESPECIALISTA EN LA GESTIÓN DE LA INFORMACIÓN UNIVERSITARIA,SUPERINTENDENCIA NACIONAL DE EDUCACION SUPERIOR UNIVERSITARIA (SUNEDU),LIMA - SANTIAGO DE SURCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-082,1,"S/. 12,567.86",15/10/2024,28/10/2024,184bc8e3-7f9a-4476-be67-b678035716b0
ESPECIALISTA EN INFRAESTRUCTURA TECNOLÓGICA,SUPERINTENDENCIA NACIONAL DE EDUCACION SUPERIOR UNIVERSITARIA (SUNEDU),LIMA - SANTIAGO DE SURCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-077,1,"S/. 10,276.07",15/10/2024,28/10/2024,2868b920-b71f-4d27-a78a-3ae41ae75b75
ESPECIALISTA EN GESTIÓN ADMINISTRATIVA,SUPERINTENDENCIA NACIONAL DE EDUCACION SUPERIOR UNIVERSITARIA (SUNEDU),LIMA - SANTIAGO DE SURCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-076,1,"S/. 8,477.76",15/10/2024,28/10/2024,da85e7cb-e3ad-4296-9f98-7124ecc1a352
ESPECIALISTA EN CONTROL PREVIO,SUPERINTENDENCIA NACIONAL DE EDUCACION SUPERIOR UNIVERSITARIA (SUNEDU),LIMA - SANTIAGO DE SURCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-079,1,"S/. 8,584.00",15/10/2024,28/10/2024,723b5011-1579-4989-9808-2349375e2b6c
ESPECIALISTA ADMINISTRATIVO,SUPERINTENDENCIA NACIONAL DE EDUCACION SUPERIOR UNIVERSITARIA (SUNEDU),LIMA - SANTIAGO DE SURCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-088,1,"S/. 5,285.89",15/10/2024,28/10/2024,ca4a3ed7-3b6f-4dc6-9b8e-0ebe122d6d9f
